age,prob_death,se,sex,year,province
9,1.2999999999999999E-4,5.0000000000000002E-5,M,1998,CA
10,1.3999999999999999E-4,5.0000000000000002E-5,M,1998,CA
11,1.4999999999999999E-4,5.0000000000000002E-5,M,1998,CA
12,1.7000000000000001E-4,6.0000000000000002E-5,M,1998,CA
13,2.1000000000000001E-4,6.0000000000000002E-5,M,1998,CA
14,2.7999999999999998E-4,6.9999999999999994E-5,M,1998,CA
15,3.8999999999999999E-4,8.0000000000000007E-5,M,1998,CA
16,5.4000000000000001E-4,1E-4,M,1998,CA
17,6.8000000000000005E-4,1.1E-4,M,1998,CA
18,8.0000000000000004E-4,1.2E-4,M,1998,CA
19,8.9999999999999998E-4,1.2999999999999999E-4,M,1998,CA
20,9.7000000000000005E-4,1.2999999999999999E-4,M,1998,CA
21,1.0300000000000001E-3,1.3999999999999999E-4,M,1998,CA
22,1.0499999999999999E-3,1.3999999999999999E-4,M,1998,CA
23,1.0399999999999999E-3,1.3999999999999999E-4,M,1998,CA
24,1E-3,1.3999999999999999E-4,M,1998,CA
25,9.5E-4,1.2999999999999999E-4,M,1998,CA
26,9.2000000000000003E-4,1.2999999999999999E-4,M,1998,CA
27,9.1E-4,1.2999999999999999E-4,M,1998,CA
28,9.2000000000000003E-4,1.2999999999999999E-4,M,1998,CA
29,9.3999999999999997E-4,1.2999999999999999E-4,M,1998,CA
30,9.7999999999999997E-4,1.2999999999999999E-4,M,1998,CA
31,1.0300000000000001E-3,1.2999999999999999E-4,M,1998,CA
32,1.08E-3,1.2999999999999999E-4,M,1998,CA
33,1.14E-3,1.2999999999999999E-4,M,1998,CA
34,1.1999999999999999E-3,1.2999999999999999E-4,M,1998,CA
35,1.2700000000000001E-3,1.2999999999999999E-4,M,1998,CA
36,1.34E-3,1.3999999999999999E-4,M,1998,CA
37,1.41E-3,1.3999999999999999E-4,M,1998,CA
38,1.49E-3,1.4999999999999999E-4,M,1998,CA
39,1.58E-3,1.4999999999999999E-4,M,1998,CA
40,1.67E-3,1.6000000000000001E-4,M,1998,CA
41,1.7600000000000001E-3,1.6000000000000001E-4,M,1998,CA
42,1.8799999999999999E-3,1.7000000000000001E-4,M,1998,CA
43,2.0100000000000001E-3,1.8000000000000001E-4,M,1998,CA
44,2.16E-3,1.9000000000000001E-4,M,1998,CA
45,2.33E-3,2.0000000000000001E-4,M,1998,CA
46,2.5400000000000002E-3,2.1000000000000001E-4,M,1998,CA
47,2.7699999999999999E-3,2.2000000000000001E-4,M,1998,CA
48,3.0400000000000002E-3,2.3000000000000001E-4,M,1998,CA
49,3.3600000000000001E-3,2.5000000000000001E-4,M,1998,CA
50,3.7299999999999998E-3,2.5999999999999998E-4,M,1998,CA
51,4.15E-3,2.7E-4,M,1998,CA
52,4.6100000000000004E-3,3.1E-4,M,1998,CA
53,5.13E-3,3.4000000000000002E-4,M,1998,CA
54,5.7000000000000002E-3,3.6000000000000002E-4,M,1998,CA
55,6.3299999999999997E-3,3.8999999999999999E-4,M,1998,CA
56,7.0200000000000002E-3,4.2999999999999999E-4,M,1998,CA
57,7.79E-3,4.6000000000000001E-4,M,1998,CA
58,8.6400000000000001E-3,5.0000000000000001E-4,M,1998,CA
59,9.58E-3,5.2999999999999998E-4,M,1998,CA
60,1.061E-2,5.6999999999999998E-4,M,1998,CA
61,1.175E-2,6.0999999999999997E-4,M,1998,CA
62,1.3010000000000001E-2,6.4000000000000005E-4,M,1998,CA
63,1.44E-2,6.8000000000000005E-4,M,1998,CA
64,1.593E-2,7.2999999999999996E-4,M,1998,CA
65,1.7610000000000001E-2,7.6000000000000004E-4,M,1998,CA
66,1.9460000000000002E-2,8.0000000000000004E-4,M,1998,CA
67,2.1489999999999999E-2,8.4999999999999995E-4,M,1998,CA
68,2.3730000000000001E-2,9.1E-4,M,1998,CA
69,2.6179999999999998E-2,9.7999999999999997E-4,M,1998,CA
70,2.8879999999999999E-2,1.0399999999999999E-3,M,1998,CA
71,3.1850000000000003E-2,1.1199999999999999E-3,M,1998,CA
72,3.5099999999999999E-2,1.1999999999999999E-3,M,1998,CA
73,3.866E-2,1.2899999999999999E-3,M,1998,CA
74,4.2569999999999997E-2,1.4E-3,M,1998,CA
75,4.6850000000000003E-2,1.5100000000000001E-3,M,1998,CA
76,5.1540000000000002E-2,1.6199999999999999E-3,M,1998,CA
77,5.6680000000000001E-2,1.7700000000000001E-3,M,1998,CA
78,6.2300000000000001E-2,1.9499999999999999E-3,M,1998,CA
79,6.8440000000000001E-2,2.2499999999999998E-3,M,1998,CA
80,7.5149999999999995E-2,2.48E-3,M,1998,CA
81,8.2489999999999994E-2,2.7100000000000002E-3,M,1998,CA
82,9.0509999999999993E-2,2.96E-3,M,1998,CA
83,9.9250000000000005E-2,3.1800000000000001E-3,M,1998,CA
84,0.10879999999999999,3.5699999999999998E-3,M,1998,CA
85,0.11921,4.0299999999999997E-3,M,1998,CA
86,0.13055,4.64E-3,M,1998,CA
87,0.14291000000000001,5.3499999999999997E-3,M,1998,CA
88,0.15637999999999999,6.0800000000000003E-3,M,1998,CA
89,0.17102999999999999,7.0600000000000003E-3,M,1998,CA
90,0.18697,8.2100000000000003E-3,M,1998,CA
91,0.20394000000000001,9.58E-3,M,1998,CA
92,0.22155,1.137E-2,M,1998,CA
93,0.23971000000000001,1.3339999999999999E-2,M,1998,CA
94,0.25830999999999998,1.6029999999999999E-2,M,1998,CA
95,0.26980999999999999,1.9220000000000001E-2,M,1998,CA
96,0.28758,2.316E-2,M,1998,CA
97,0.30562,2.793E-2,M,1998,CA
98,0.32382,3.4290000000000001E-2,M,1998,CA
99,0.34208,4.2520000000000002E-2,M,1998,CA
100,0.36029,5.3350000000000002E-2,M,1998,CA
101,0.37834000000000001,6.7979999999999999E-2,M,1998,CA
102,0.39612999999999998,7.6020000000000004E-2,M,1998,CA
103,0.41354999999999997,0.10990999999999999,M,1998,CA
104,0.43052000000000001,0.12844,M,1998,CA
105,0.44695000000000001,0.15637000000000001,M,1998,CA
106,0.46278000000000002,0.25600000000000001,M,1998,CA
107,0.47796,0.39078000000000002,M,1998,CA
108,0.49242999999999998,0.34381,M,1998,CA
109,0.50616000000000005,0.84689999999999999,M,1998,CA
110,1,0,M,1998,CA
0,4.8399999999999997E-3,3.3E-4,F,1998,CA
1,3.1E-4,8.0000000000000007E-5,F,1998,CA
2,2.5000000000000001E-4,6.9999999999999994E-5,F,1998,CA
3,2.0000000000000001E-4,6.0000000000000002E-5,F,1998,CA
4,1.7000000000000001E-4,6.0000000000000002E-5,F,1998,CA
5,1.4999999999999999E-4,5.0000000000000002E-5,F,1998,CA
6,1.2999999999999999E-4,5.0000000000000002E-5,F,1998,CA
7,1.2E-4,5.0000000000000002E-5,F,1998,CA
8,1.2E-4,5.0000000000000002E-5,F,1998,CA
9,1.1E-4,5.0000000000000002E-5,F,1998,CA
10,1.1E-4,5.0000000000000002E-5,F,1998,CA
11,1.2E-4,5.0000000000000002E-5,F,1998,CA
12,1.2999999999999999E-4,5.0000000000000002E-5,F,1998,CA
13,1.4999999999999999E-4,5.0000000000000002E-5,F,1998,CA
14,1.8000000000000001E-4,6.0000000000000002E-5,F,1998,CA
15,2.3000000000000001E-4,6.9999999999999994E-5,F,1998,CA
16,2.7999999999999998E-4,6.9999999999999994E-5,F,1998,CA
17,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
18,3.3E-4,8.0000000000000007E-5,F,1998,CA
19,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
20,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
21,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
22,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
23,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
24,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
25,3.2000000000000003E-4,8.0000000000000007E-5,F,1998,CA
26,3.3E-4,8.0000000000000007E-5,F,1998,CA
27,3.4000000000000002E-4,8.0000000000000007E-5,F,1998,CA
28,3.6000000000000002E-4,8.0000000000000007E-5,F,1998,CA
29,3.8000000000000002E-4,8.0000000000000007E-5,F,1998,CA
30,4.0000000000000002E-4,8.0000000000000007E-5,F,1998,CA
31,4.2999999999999999E-4,9.0000000000000006E-5,F,1998,CA
32,4.6999999999999999E-4,9.0000000000000006E-5,F,1998,CA
33,5.1000000000000004E-4,9.0000000000000006E-5,F,1998,CA
34,5.5000000000000003E-4,9.0000000000000006E-5,F,1998,CA
35,5.9999999999999995E-4,9.0000000000000006E-5,F,1998,CA
36,6.6E-4,1E-4,F,1998,CA
37,7.2999999999999996E-4,1E-4,F,1998,CA
38,8.0000000000000004E-4,1.1E-4,F,1998,CA
39,8.8000000000000003E-4,1.1E-4,F,1998,CA
40,9.7000000000000005E-4,1.2E-4,F,1998,CA
41,1.07E-3,1.2999999999999999E-4,F,1998,CA
42,1.1800000000000001E-3,1.2999999999999999E-4,F,1998,CA
43,1.2999999999999999E-3,1.3999999999999999E-4,F,1998,CA
44,1.42E-3,1.4999999999999999E-4,F,1998,CA
45,1.56E-3,1.6000000000000001E-4,F,1998,CA
46,1.72E-3,1.7000000000000001E-4,F,1998,CA
47,1.8799999999999999E-3,1.8000000000000001E-4,F,1998,CA
48,2.0600000000000002E-3,1.9000000000000001E-4,F,1998,CA
49,2.2499999999999998E-3,2.0000000000000001E-4,F,1998,CA
50,2.4599999999999999E-3,2.1000000000000001E-4,F,1998,CA
51,2.6800000000000001E-3,2.2000000000000001E-4,F,1998,CA
52,2.9299999999999999E-3,2.5000000000000001E-4,F,1998,CA
53,3.2100000000000002E-3,2.7E-4,F,1998,CA
54,3.5100000000000001E-3,2.7999999999999998E-4,F,1998,CA
55,3.8400000000000001E-3,2.9999999999999997E-4,F,1998,CA
56,4.2100000000000002E-3,3.3E-4,F,1998,CA
57,4.6100000000000004E-3,3.5E-4,F,1998,CA
58,5.0600000000000003E-3,3.8000000000000002E-4,F,1998,CA
59,5.5500000000000002E-3,4.0000000000000002E-4,F,1998,CA
60,6.1000000000000004E-3,4.2999999999999999E-4,F,1998,CA
61,6.7099999999999998E-3,4.4999999999999999E-4,F,1998,CA
62,7.3800000000000003E-3,4.6999999999999999E-4,F,1998,CA
63,8.1200000000000005E-3,5.0000000000000001E-4,F,1998,CA
64,8.94E-3,5.2999999999999998E-4,F,1998,CA
65,9.8499999999999994E-3,5.5000000000000003E-4,F,1998,CA
66,1.0869999999999999E-2,5.8E-4,F,1998,CA
67,1.1990000000000001E-2,6.0999999999999997E-4,F,1998,CA
68,1.324E-2,6.4999999999999997E-4,F,1998,CA
69,1.4630000000000001E-2,6.9999999999999999E-4,F,1998,CA
70,1.618E-2,7.2999999999999996E-4,F,1998,CA
71,1.7899999999999999E-2,7.7999999999999999E-4,F,1998,CA
72,1.9820000000000001E-2,8.1999999999999998E-4,F,1998,CA
73,2.196E-2,8.7000000000000001E-4,F,1998,CA
74,2.435E-2,9.3000000000000005E-4,F,1998,CA
75,2.7009999999999999E-2,1E-3,F,1998,CA
76,2.9989999999999999E-2,1.06E-3,F,1998,CA
77,3.3309999999999999E-2,1.15E-3,F,1998,CA
78,3.703E-2,1.2600000000000001E-3,F,1998,CA
79,4.1189999999999997E-2,1.4300000000000001E-3,F,1998,CA
80,4.5850000000000002E-2,1.58E-3,F,1998,CA
81,5.1060000000000001E-2,1.6999999999999999E-3,F,1998,CA
82,5.6910000000000002E-2,1.8500000000000001E-3,F,1998,CA
83,6.3479999999999995E-2,1.98E-3,F,1998,CA
84,7.084E-2,2.1900000000000001E-3,F,1998,CA
85,7.9119999999999996E-2,2.4499999999999999E-3,F,1998,CA
86,8.8410000000000002E-2,2.7599999999999999E-3,F,1998,CA
87,9.887E-2,3.0999999999999999E-3,F,1998,CA
88,0.11063000000000001,3.5200000000000001E-3,F,1998,CA
89,0.12388,4.0200000000000001E-3,F,1998,CA
90,0.13880999999999999,4.5999999999999999E-3,F,1998,CA
91,0.1552,5.3200000000000001E-3,F,1998,CA
92,0.17268,6.1799999999999997E-3,F,1998,CA
93,0.19117999999999999,7.1900000000000002E-3,F,1998,CA
94,0.21062,8.43E-3,F,1998,CA
95,0.22769,9.9000000000000008E-3,F,1998,CA
96,0.24781,1.1820000000000001E-2,F,1998,CA
97,0.26861000000000002,1.396E-2,F,1998,CA
98,0.28994999999999999,1.6910000000000001E-2,F,1998,CA
99,0.31165999999999999,2.0490000000000001E-2,F,1998,CA
100,0.33356000000000002,2.5190000000000001E-2,F,1998,CA
101,0.35544999999999999,3.2190000000000003E-2,F,1998,CA
102,0.37714999999999999,4.054E-2,F,1998,CA
103,0.39849000000000001,5.2060000000000002E-2,F,1998,CA
104,0.41927999999999999,6.8489999999999995E-2,F,1998,CA
105,0.43937999999999999,8.5279999999999995E-2,F,1998,CA
106,0.45865,0.10747,F,1998,CA
107,0.47699999999999998,0.14097999999999999,F,1998,CA
108,0.49434,0.23691000000000001,F,1998,CA
109,0.51061000000000001,0.36713000000000001,F,1998,CA
110,1,0,F,1998,CA
0,5.6699999999999997E-3,3.5E-4,M,1999,CA
1,3.8999999999999999E-4,9.0000000000000006E-5,M,1999,CA
2,2.9999999999999997E-4,8.0000000000000007E-5,M,1999,CA
3,2.4000000000000001E-4,6.9999999999999994E-5,M,1999,CA
4,2.0000000000000001E-4,6.0000000000000002E-5,M,1999,CA
5,1.8000000000000001E-4,6.0000000000000002E-5,M,1999,CA
6,1.6000000000000001E-4,5.0000000000000002E-5,M,1999,CA
7,1.4999999999999999E-4,5.0000000000000002E-5,M,1999,CA
8,1.3999999999999999E-4,5.0000000000000002E-5,M,1999,CA
9,1.3999999999999999E-4,5.0000000000000002E-5,M,1999,CA
10,1.4999999999999999E-4,5.0000000000000002E-5,M,1999,CA
11,1.7000000000000001E-4,6.0000000000000002E-5,M,1999,CA
12,1.9000000000000001E-4,6.0000000000000002E-5,M,1999,CA
13,2.3000000000000001E-4,6.9999999999999994E-5,M,1999,CA
14,2.9999999999999997E-4,6.9999999999999994E-5,M,1999,CA
15,4.0999999999999999E-4,9.0000000000000006E-5,M,1999,CA
16,5.4000000000000001E-4,1E-4,M,1999,CA
17,6.7000000000000002E-4,1.1E-4,M,1999,CA
18,7.7999999999999999E-4,1.2E-4,M,1999,CA
19,8.5999999999999998E-4,1.2E-4,M,1999,CA
20,9.2000000000000003E-4,1.2999999999999999E-4,M,1999,CA
21,9.6000000000000002E-4,1.2999999999999999E-4,M,1999,CA
22,9.7999999999999997E-4,1.2999999999999999E-4,M,1999,CA
23,9.7000000000000005E-4,1.2999999999999999E-4,M,1999,CA
24,9.3000000000000005E-4,1.2999999999999999E-4,M,1999,CA
25,8.8000000000000003E-4,1.2999999999999999E-4,M,1999,CA
26,8.5999999999999998E-4,1.2999999999999999E-4,M,1999,CA
27,8.5999999999999998E-4,1.2999999999999999E-4,M,1999,CA
28,8.7000000000000001E-4,1.2E-4,M,1999,CA
29,8.9999999999999998E-4,1.2E-4,M,1999,CA
30,9.3999999999999997E-4,1.2999999999999999E-4,M,1999,CA
31,1E-3,1.2999999999999999E-4,M,1999,CA
32,1.06E-3,1.2999999999999999E-4,M,1999,CA
33,1.1199999999999999E-3,1.2999999999999999E-4,M,1999,CA
34,1.17E-3,1.2999999999999999E-4,M,1999,CA
35,1.23E-3,1.2999999999999999E-4,M,1999,CA
36,1.2899999999999999E-3,1.2999999999999999E-4,M,1999,CA
37,1.3500000000000001E-3,1.3999999999999999E-4,M,1999,CA
38,1.4300000000000001E-3,1.3999999999999999E-4,M,1999,CA
39,1.5200000000000001E-3,1.4999999999999999E-4,M,1999,CA
40,1.6199999999999999E-3,1.4999999999999999E-4,M,1999,CA
41,1.74E-3,1.6000000000000001E-4,M,1999,CA
42,1.8699999999999999E-3,1.7000000000000001E-4,M,1999,CA
43,2.0200000000000001E-3,1.8000000000000001E-4,M,1999,CA
44,2.1800000000000001E-3,1.8000000000000001E-4,M,1999,CA
45,2.3700000000000001E-3,2.0000000000000001E-4,M,1999,CA
46,2.5799999999999998E-3,2.1000000000000001E-4,M,1999,CA
47,2.8300000000000001E-3,2.2000000000000001E-4,M,1999,CA
48,3.0999999999999999E-3,2.3000000000000001E-4,M,1999,CA
49,3.4199999999999999E-3,2.5000000000000001E-4,M,1999,CA
50,3.7799999999999999E-3,2.5999999999999998E-4,M,1999,CA
51,4.1900000000000001E-3,2.7999999999999998E-4,M,1999,CA
52,4.64E-3,2.9E-4,M,1999,CA
53,5.13E-3,3.3E-4,M,1999,CA
54,5.6800000000000002E-3,3.6000000000000002E-4,M,1999,CA
55,6.28E-3,3.8000000000000002E-4,M,1999,CA
56,6.9499999999999996E-3,4.0999999999999999E-4,M,1999,CA
57,7.6899999999999998E-3,4.4999999999999999E-4,M,1999,CA
58,8.5000000000000006E-3,4.8000000000000001E-4,M,1999,CA
59,9.4000000000000004E-3,5.1999999999999995E-4,M,1999,CA
60,1.038E-2,5.5000000000000003E-4,M,1999,CA
61,1.1469999999999999E-2,5.9000000000000003E-4,M,1999,CA
62,1.268E-2,6.4000000000000005E-4,M,1999,CA
63,1.4E-2,6.7000000000000002E-4,M,1999,CA
64,1.546E-2,7.1000000000000002E-4,M,1999,CA
65,1.7059999999999999E-2,7.6000000000000004E-4,M,1999,CA
66,1.883E-2,7.9000000000000001E-4,M,1999,CA
67,2.078E-2,8.3000000000000001E-4,M,1999,CA
68,2.2929999999999999E-2,8.8000000000000003E-4,M,1999,CA
69,2.528E-2,9.3999999999999997E-4,M,1999,CA
70,2.7879999999999999E-2,1.0200000000000001E-3,M,1999,CA
71,3.074E-2,1.09E-3,M,1999,CA
72,3.388E-2,1.1800000000000001E-3,M,1999,CA
73,3.7330000000000002E-2,1.2600000000000001E-3,M,1999,CA
74,4.1119999999999997E-2,1.3600000000000001E-3,M,1999,CA
75,4.5289999999999997E-2,1.47E-3,M,1999,CA
76,4.9880000000000001E-2,1.5900000000000001E-3,M,1999,CA
77,5.491E-2,1.7099999999999999E-3,M,1999,CA
78,6.0429999999999998E-2,1.8699999999999999E-3,M,1999,CA
79,6.6500000000000004E-2,2.0699999999999998E-3,M,1999,CA
80,7.3160000000000003E-2,2.4099999999999998E-3,M,1999,CA
81,8.047E-2,2.66E-3,M,1999,CA
82,8.8489999999999999E-2,2.9299999999999999E-3,M,1999,CA
83,9.7290000000000001E-2,3.2100000000000002E-3,M,1999,CA
84,0.10693,3.48E-3,M,1999,CA
85,0.11751,3.9300000000000003E-3,M,1999,CA
86,0.12909999999999999,4.4600000000000004E-3,M,1999,CA
87,0.14180000000000001,5.1799999999999997E-3,M,1999,CA
88,0.15572,6.0200000000000002E-3,M,1999,CA
89,0.17096,6.9199999999999999E-3,M,1999,CA
90,0.18765000000000001,8.0700000000000008E-3,M,1999,CA
91,0.20549999999999999,9.4199999999999996E-3,M,1999,CA
92,0.22406000000000001,1.124E-2,M,1999,CA
93,0.24323,1.3129999999999999E-2,M,1999,CA
94,0.26289000000000001,1.5859999999999999E-2,M,1999,CA
95,0.27588000000000001,1.9109999999999999E-2,M,1999,CA
96,0.29457,2.3029999999999998E-2,M,1999,CA
97,0.31351000000000001,2.7689999999999999E-2,M,1999,CA
98,0.33257999999999999,3.4090000000000002E-2,M,1999,CA
99,0.35165000000000002,4.2419999999999999E-2,M,1999,CA
100,0.37060999999999999,5.3170000000000002E-2,M,1999,CA
101,0.38932,6.769E-2,M,1999,CA
102,0.40767999999999999,7.5630000000000003E-2,M,1999,CA
103,0.42557,0.10925,M,1999,CA
104,0.44291000000000003,0.12755,M,1999,CA
105,0.45960000000000001,0.15514,M,1999,CA
106,0.47559000000000001,0.25375999999999999,M,1999,CA
107,0.49081999999999998,0.48538999999999999,M,1999,CA
108,0.50524000000000002,0.49253000000000002,M,1999,CA
109,0.51883999999999997,0.84275999999999995,M,1999,CA
110,1,0,M,1999,CA
0,4.7800000000000004E-3,3.3E-4,F,1999,CA
1,3.5E-4,9.0000000000000006E-5,F,1999,CA
2,2.5999999999999998E-4,6.9999999999999994E-5,F,1999,CA
3,2.0000000000000001E-4,6.0000000000000002E-5,F,1999,CA
4,1.6000000000000001E-4,6.0000000000000002E-5,F,1999,CA
5,1.2999999999999999E-4,5.0000000000000002E-5,F,1999,CA
6,1.1E-4,5.0000000000000002E-5,F,1999,CA
7,1E-4,4.0000000000000003E-5,F,1999,CA
8,1E-4,4.0000000000000003E-5,F,1999,CA
9,9.0000000000000006E-5,4.0000000000000003E-5,F,1999,CA
10,1E-4,4.0000000000000003E-5,F,1999,CA
11,1E-4,5.0000000000000002E-5,F,1999,CA
12,1.2E-4,5.0000000000000002E-5,F,1999,CA
13,1.3999999999999999E-4,5.0000000000000002E-5,F,1999,CA
14,1.8000000000000001E-4,6.0000000000000002E-5,F,1999,CA
15,2.4000000000000001E-4,6.9999999999999994E-5,F,1999,CA
16,3.1E-4,8.0000000000000007E-5,F,1999,CA
17,3.5E-4,8.0000000000000007E-5,F,1999,CA
18,3.5E-4,8.0000000000000007E-5,F,1999,CA
19,3.4000000000000002E-4,8.0000000000000007E-5,F,1999,CA
20,3.3E-4,8.0000000000000007E-5,F,1999,CA
21,3.3E-4,8.0000000000000007E-5,F,1999,CA
22,3.3E-4,8.0000000000000007E-5,F,1999,CA
23,3.3E-4,8.0000000000000007E-5,F,1999,CA
24,3.4000000000000002E-4,8.0000000000000007E-5,F,1999,CA
25,3.4000000000000002E-4,8.0000000000000007E-5,F,1999,CA
26,3.5E-4,8.0000000000000007E-5,F,1999,CA
27,3.6000000000000002E-4,8.0000000000000007E-5,F,1999,CA
28,3.6999999999999999E-4,8.0000000000000007E-5,F,1999,CA
29,3.8000000000000002E-4,8.0000000000000007E-5,F,1999,CA
30,3.8999999999999999E-4,8.0000000000000007E-5,F,1999,CA
31,4.0999999999999999E-4,8.0000000000000007E-5,F,1999,CA
32,4.2999999999999999E-4,9.0000000000000006E-5,F,1999,CA
33,4.6999999999999999E-4,9.0000000000000006E-5,F,1999,CA
34,5.1999999999999995E-4,9.0000000000000006E-5,F,1999,CA
35,5.9000000000000003E-4,9.0000000000000006E-5,F,1999,CA
36,6.7000000000000002E-4,1E-4,F,1999,CA
37,7.6000000000000004E-4,1E-4,F,1999,CA
38,8.4999999999999995E-4,1.1E-4,F,1999,CA
39,9.3000000000000005E-4,1.2E-4,F,1999,CA
40,1.01E-3,1.2E-4,F,1999,CA
41,1.1000000000000001E-3,1.2999999999999999E-4,F,1999,CA
42,1.1900000000000001E-3,1.2999999999999999E-4,F,1999,CA
43,1.2899999999999999E-3,1.3999999999999999E-4,F,1999,CA
44,1.4E-3,1.4999999999999999E-4,F,1999,CA
45,1.5200000000000001E-3,1.6000000000000001E-4,F,1999,CA
46,1.65E-3,1.7000000000000001E-4,F,1999,CA
47,1.8E-3,1.8000000000000001E-4,F,1999,CA
48,1.9599999999999999E-3,1.9000000000000001E-4,F,1999,CA
49,2.14E-3,2.0000000000000001E-4,F,1999,CA
50,2.3400000000000001E-3,2.1000000000000001E-4,F,1999,CA
51,2.5600000000000002E-3,2.2000000000000001E-4,F,1999,CA
52,2.8E-3,2.2000000000000001E-4,F,1999,CA
53,3.0599999999999998E-3,2.5999999999999998E-4,F,1999,CA
54,3.3600000000000001E-3,2.7999999999999998E-4,F,1999,CA
55,3.6800000000000001E-3,2.9E-4,F,1999,CA
56,4.0400000000000002E-3,3.1E-4,F,1999,CA
57,4.4299999999999999E-3,3.4000000000000002E-4,F,1999,CA
58,4.8700000000000002E-3,3.6000000000000002E-4,F,1999,CA
59,5.3499999999999997E-3,3.8999999999999999E-4,F,1999,CA
60,5.8799999999999998E-3,4.0999999999999999E-4,F,1999,CA
61,6.4700000000000001E-3,4.4000000000000002E-4,F,1999,CA
62,7.1300000000000001E-3,4.6999999999999999E-4,F,1999,CA
63,7.8499999999999993E-3,4.8999999999999998E-4,F,1999,CA
64,8.6599999999999993E-3,5.1999999999999995E-4,F,1999,CA
65,9.5499999999999995E-3,5.5000000000000003E-4,F,1999,CA
66,1.0540000000000001E-2,5.8E-4,F,1999,CA
67,1.1650000000000001E-2,6.0999999999999997E-4,F,1999,CA
68,1.2880000000000001E-2,6.4000000000000005E-4,F,1999,CA
69,1.4239999999999999E-2,6.8000000000000005E-4,F,1999,CA
70,1.576E-2,7.2999999999999996E-4,F,1999,CA
71,1.746E-2,7.6999999999999996E-4,F,1999,CA
72,1.9349999999999999E-2,8.1999999999999998E-4,F,1999,CA
73,2.145E-2,8.5999999999999998E-4,F,1999,CA
74,2.3810000000000001E-2,9.2000000000000003E-4,F,1999,CA
75,2.6429999999999999E-2,9.7999999999999997E-4,F,1999,CA
76,2.937E-2,1.06E-3,F,1999,CA
77,3.2649999999999998E-2,1.1199999999999999E-3,F,1999,CA
78,3.6319999999999998E-2,1.2199999999999999E-3,F,1999,CA
79,4.0439999999999997E-2,1.34E-3,F,1999,CA
80,4.5039999999999997E-2,1.5299999999999999E-3,F,1999,CA
81,5.0209999999999998E-2,1.6900000000000001E-3,F,1999,CA
82,5.6000000000000001E-2,1.82E-3,F,1999,CA
83,6.25E-2,1.99E-3,F,1999,CA
84,6.9790000000000005E-2,2.14E-3,F,1999,CA
85,7.8E-2,2.3800000000000002E-3,F,1999,CA
86,8.7220000000000006E-2,2.6700000000000001E-3,F,1999,CA
87,9.7589999999999996E-2,3.0300000000000001E-3,F,1999,CA
88,0.10926,3.4299999999999999E-3,F,1999,CA
89,0.12242,3.9199999999999999E-3,F,1999,CA
90,0.13724,4.4900000000000001E-3,F,1999,CA
91,0.15353,5.1900000000000002E-3,F,1999,CA
92,0.17091999999999999,6.0299999999999998E-3,F,1999,CA
93,0.18934999999999999,7.0200000000000002E-3,F,1999,CA
94,0.20876,8.2400000000000008E-3,F,1999,CA
95,0.22703000000000001,9.7000000000000003E-3,F,1999,CA
96,0.24729999999999999,1.1639999999999999E-2,F,1999,CA
97,0.26827000000000001,1.37E-2,F,1999,CA
98,0.28978999999999999,1.6709999999999999E-2,F,1999,CA
99,0.31169000000000002,2.0320000000000001E-2,F,1999,CA
100,0.33378000000000002,2.4969999999999999E-2,F,1999,CA
101,0.35586000000000001,3.1910000000000001E-2,F,1999,CA
102,0.37774999999999997,4.0189999999999997E-2,F,1999,CA
103,0.39924999999999999,5.1619999999999999E-2,F,1999,CA
104,0.42020000000000002,6.7890000000000006E-2,F,1999,CA
105,0.44044,8.4529999999999994E-2,F,1999,CA
106,0.45983000000000002,0.10650999999999999,F,1999,CA
107,0.47826999999999997,0.16422,F,1999,CA
108,0.49568000000000001,0.23474,F,1999,CA
109,0.51200000000000001,0.28619,F,1999,CA
110,1,0,F,1999,CA
0,5.8100000000000001E-3,3.6000000000000002E-4,M,2000,CA
1,2.9E-4,8.0000000000000007E-5,M,2000,CA
2,2.4000000000000001E-4,6.9999999999999994E-5,M,2000,CA
3,2.1000000000000001E-4,6.9999999999999994E-5,M,2000,CA
4,1.8000000000000001E-4,6.0000000000000002E-5,M,2000,CA
5,1.6000000000000001E-4,6.0000000000000002E-5,M,2000,CA
6,1.4999999999999999E-4,5.0000000000000002E-5,M,2000,CA
7,1.2999999999999999E-4,5.0000000000000002E-5,M,2000,CA
8,1.2E-4,5.0000000000000002E-5,M,2000,CA
9,1.2E-4,5.0000000000000002E-5,M,2000,CA
10,1.2E-4,5.0000000000000002E-5,M,2000,CA
11,1.2E-4,5.0000000000000002E-5,M,2000,CA
